label	text_a	text_b
1	这个是靠里面还是靠路边的	靠近小路
0	精装修的吗？	留个微信
1	就是还没满二呗？几月份？	一月份
0	有采光吗	有房本但是不能落户
1	什么时间可以看	我明天先约一下业主
1	拿不着房产证？	有房产证
0	具体情况呢？	位置可以
0	不知道什么户型	您是考虑南二外本部初中学位吗？
1	这个房有房本吗？	正在办理中
0	请问首付和贷款是多少？	按照客户资质，正常首付，
1	采光好吗？	采光没挡的
0	几楼 挡光吗	也是远洋城的
0	在干啥呢？	没有😄😄
0	你是第一房屋的吗	联系好了，今晚去
1	常兴家园的几套房子周六方便看吗	您几点看呢
0	您好，请问这个房子周边有哪些学校	上下学安全方便
0	有户型看吗？	有的
0	有高税么	有总高12层的?
0	您好，我正在看恒大天府半岛的房子	到时候开盘应该也是万人摇号，可以考虑一下二手房
0	哦！现在能去看嘛	留个手机号吧，我约好业主及时联系您
0	您好，我正在看绿城水晶蓝湾的房子	需要购房资格
0	您好，请问这个房子周边有哪些学校？	地铁5号线  丽水路站
1	小学是？	市北实验小学
0	低楼层是不是采光有问题啊？	不考虑的
0	送点家具才行	不送的
1	你好，这个房子上那个小学	小学是青岛金门路小学
0	你好，为啥这套房税费这么高?	352万起
0	115万：包含家居家电？	这套是6楼的
1	哪天方便去看看	今天有时间吗
0	在哪里	有空，
1	这房子最低多少钱	业主吐口价格应该还可以聊
1	价格合适就过去看房子	业主心里价格现在就是80万。全款的话价格还有空间
0	不需要不需要，我自己可以过来看哈	不是现房，交房日期在2022月9月份左右
0	我想看下这房子	。
0	哪里的	小三室考虑吗？
0	有类似产证照片吗？	首付最少一半
1	有税费吗	肯定有的啊
0	价格能谈吗	但是空间可能没那么大了
0	满几了？	加上增值税是否超出你的预算？
0	会挡光吗	就考虑这个户型么了
0	附近没什么好学校是吗	片内的房龄老
0	什么时候能够看房呢？	你好
0	您好，请问随时可以带看吗	您好
0	我明天想去看房子	现在文萃有一套房子还不错
0	那边目前居住还是缺点配套吧	就望江台北区 东边的一点点
1	还能降吗	在此基础上还可以谈
0	装修怎样	刚挂牌的，都想卖贵一点
0	这是住宅吗，有房产证吗	商品房
0	可以谈多少	是6栋的
1	有时间去看看约你	随时看房
0	多久满两年呢	基本没有增值税
0	最近有新上的好房可以看吗	您想看看什么样的呢
0	有双税吗	你方便留你电话吗
0	这房子有房产证没	嗯
0	付款房子有什么要求呢	这个小区您之前看过吗
1	税费得多钱	增值税5.3%
0	可以贷款吗	您是什么户口呢
0	1150那个能谈到1000吗？	那真有难度😂
0	采光怎么样	你这是有青岛社保吗
0	学位呀！配套设施呀！	加了
0	这套房能看么？	您好
0	方向反了，靠近常熟路的长乐路，即近荣康别墅	我没经过那边
0	离南岸近一点最好，还要考虑周围配套	南岸这边现在新房比较少
1	有证么？	有的
0	现在方便看吗	是的
0	怎么付款税最低	很诚意出售
0	有产权证吗？	我可以帮您找产权证的房子
0	明天能不能看	👌👌
1	周边设施怎么样	中学跟小学一路之隔，新城中学
0	好的这周六你带我也去看看的二中心的吧	好
1	房源情况都是真实的嘛	我们贝壳所有房源信息都是真实的
0	现在是拿到产权了吗	性质就是70年产权的商品房了
1	您好，我想咨询西凌新邨小区	您想了解这什么问题。我都会一一做达
1	我武汉户口无武汉社保是不是需要全款？	不需要全款啊
0	请问是清水还是装修的呢	要不要给你找找其他的
0	能带看吗	我这边接个电话，给您发过来
0	这套房源价格还有优惠空间吗？	您好
0	你好，小学和初中是哪里啊	您好
0	什么时候能够看房呢？	在的
1	是你们装修的？	不是的
0	124这个能便宜吗	三室精装就228那一套
0	有你们说的大税么，因为我先前看的房子都有大税	好的，收到
0	这个房子是什么情况！	户型图确实不准确哈。测量的时候摄影师可能把小区绿化一起算上了。
0	您好，我正在看恒鼎博邑郡的房子	不过博邑郡这个小区的房子 租金挺高的  位置好
0	什么时候能够看房呢？	年轻人累点好😂
0	什么时候方便看呢	您电话多少？
0	有税么	好的
1	首付多少啊	首付38万哦
0	您好，我正在看禾粤尚德居的房子	想要买房还是卖房呢
0	还有房子可以看吗	有的
0	有大税吗	好的。我加您
0	什么时候才能看房	😁😁
1	税费是一次性付对吗	也可以和业主协商，让业主出一部分税，不过这个不确定。
0	等下可以看房吗	您好，这套房子还在的
0	鼎胜的那套870万可以拿下来吗	鼎胜现在基本都要在900万以上了
0	片内小学、初中是哪所	你好
0	您好，请问这个房子周边有哪些学校？	小区周围就有幼儿园
0	有房产证吗	要提前联系业主
0	您好，我正在看恒大天府半岛的房子	您主要考虑什么户型的
0	之前问一直不说啥时候满?	其实您不用约很多中介，整个西安的房源都是共享的！您只需要找一两个人专业的带您看下就行了！?
0	这套房源价格还有优惠空间吗？	房子有钥匙看房很方便
0	哦哦 别的都是精装？	110的您要稍微提一点预算
1	这房子最低多少钱	最低260万
0	房价可以少吗	亲，你咨询的房子已经卖了很久了。
0	家电齐全吗？？	您是想买两房的是吧
0	满五还有个税啊？	房子刚刚登记
0	可以带看下吗	您好！很高兴为您服务！
0	以您的经验大概还能谈多少	建议您明天抽空带您看下
0	房本在手没？	无抵押
1	92万那套还能少吗	我建议您可以实地过来考察一下，房子多看才能比较出好坏哈，您来之后，我们可以边看边聊，很多细节也可以沟通到位，我也可以灵活安排，周边合适的可以一起看看！
0	看哪的房子	您好，看到您上线了，您要看看哪里的房子？我给您再推荐几套吧😊😊
1	可以看房吗？	您什么时候有空呢
0	拎包入住？就是说家具这些房东不拿走？	带家具家电一起卖哈
0	您好，请问这个房子周边有哪些学校？	考虑闽侯路还是湘江道呢
0	初中呢？	地铁不是很近
0	有房子可以看吗	好
0	2019年交的房 税应该不少吧	方便可以留个电话
0	您好，我想了解海亮彩悦府即将上架的3室房源报价。	户型略有区别
0	他这个116万，包含屋内家具吗	您感兴趣可以看一下房子
0	家具一起的吗	毛坯的您考虑吗
0	您好，我想咨询凯德世纪名邸东庭小区的信息	都可以实地看房哦
0	什么时候能够看房呢？	您好
0	哦哦附近配套咋样？	得自己改
1	带我看一下嘛	我们可以先线上看看
0	还有多久满两年呢	2个点
0	没大红本？	他也确定不了具体时间
0	满几年了	我们是做不了的
0	这个装修怎么样	怎么称呼您？
0	这套可以纯公积金贷款吗	我们看房以后 是要录带看的 您不留电话 我这边看房记录也做不了
0	50中是哪个五十中	天鹅湖旁的
0	这个南区和北区化片区小区和初中是一个吗	放心绝对不会没得事骚扰你的
1	二套购买，首付要多少？	二套首付60%
0	什么时候能够看房呢？	稍等，刚刚开完会
0	可以按揭么	您看看
0	可以看房嘛	要的
0	这是二期的吗	有的是后期收购过来的 
0	你这套确定没有挡住吗	我下午去拍视频给您
1	等下可以看房吗	可以的，有钥匙
0	挡光程度如何？ 我想看看这个和21楼的东山那个。	我这面就在这呢刚好带个客户刚看完
1	低楼层是不是采光有问题啊？	没有问题的，三期前排
0	首付多少	咱们首付多少
0	几期几层的？	好的
0	6楼这套别人谈过，这样再谈会不好吧	反正你这边也是投资出租的这样就没问题的
0	顺便一起看	租客户没有回话
0	……好的那明天看看能不能让我去看看	好的
0	多少税呢	看中的话可以和业主再沟通的
0	能看吗	是的，现在业主不着急，您想多少呢？
1	能看房子不	我们的贝壳黑科技vr看房
0	您好，请问这个房子周边有哪些学校	您理想的区域是什么位置，想找个什么年限范围内的房子
0	能不能谈嘛 不然我找其他人再问下	怎么谈？我都没见过您
0	不是降了一万吗	这套房子在18楼，总楼层20层
0	您好，我正在看华林紫微小区的房子	出售完名下无房按揭还清
0	这套采光如何	还有就是上这些学校需要有上海户口
0	这个红点的位置吗？	嗯，那个房子价格也合理
0	哪里	您好，您主要考虑那个区域的房子呢？
1	有谈的空间吗	价格可以谈的，房子看房方便，我和业主很熟悉，您可以先过来看房，房子合适了，我尽力帮您谈
1	这房子能看吗	您几点有空
0	你帮忙先谈下价格啊，看下业主的意向	😊😊😊
0	348能看吗？	有抵押
1	这不是百家湖小学？	是翠屏山小学百家湖中学
1	这个样子明天我有时间，可以看房不	可以的
0	商贷公积金都可以吗	简单装修
0	您好，我想咨询凯德世纪名邸东庭小区的信息	说的9月份不开盘了
0	毛坯带车位吗？	你是考虑买边套吗？
1	这个房子可以看吗	随时
0	什么时间看房子	怎么联系您
1	这是那一年的房？有没有增值税?	差额税，个人所得税，增值税，契税
0	你觉得房子怎么样？	楼栋号以及价位
0	你五一方便带我看房吗	我可以先带您线上看户型的哦
0	全税啥意思	这个月满两年
0	明天看看去？	👌
0	您好，我正在看华林紫微小区的房子	这是我的名片，您可以点击名片复制我的联系方式。如果方便的话，您也可以给我留个电话，方便后续给您推荐合适的房子
0	满几年	中间套
0	这个是一期？	嗯，喜欢热闹一点啊
0	是精装修么	电话给你介绍一下
1	这个房子可以看吗？	可以呀
0	公积金和商贷都是三成？	黑龙江那边不太清楚了
1	有税吗	业主包增值税
0	这是几期	户型上四期有阳台
1	可以看房吗	阔以
0	还是有光照	满两年的
0	十一学校能保证上么	不能，1911以后海淀都不保证，多校划片。
1	公积金能用吗	不能的
0	物业配套咋样，安静不？	在的
0	有增值税吗？	你是自己住还是投资呢
0	可以去看看	这套房子在长丰大道166号，是硚口区的
0	   契税是几个点，赠与的话	电梯房
0	只能全款？？？	都是银行贷款
0	这套房源价格还有优惠空间么？	nih
1	在哪个位置	这套房子在陶冲湖路绿地香树花城，是新站的
1	您好，请问这个户型有啥优缺点	这户型一房朝南，两房朝北
0	支持公积金？	哦哦
0	这是西景家园东远还是西院？	年代有要求吗？
0	这个房子还有增值税吗	没满二
1	税费呢	增值税大概十万多，
